$GPRMC,123716.000,A,5130.1803,N,00000.3945,E,1.98,114.34,220616,,,A*6A,51.5030021667,0.0065750002,12:37:16,22/6/2016,15,38,43.23,325,26.66,518.74,0,6
$GPRMC,123717.000,A,5130.1797,N,00000.3953,E,2.00,124.08,220616,,,A*60,51.5029945373,0.0065883007,12:37:17,22/6/2016,15,44,41.94,312,26.66,514.65,0,6
$GPRMC,123718.000,A,5130.1794,N,00000.3960,E,1.88,124.79,220616,,,A*69,51.5029869079,0.0066000008,12:37:18,22/6/2016,15,30,38.69,321,27.15,512.13,0,6
$GPRMC,123719.000,A,5130.1794,N,00000.3966,E,2.00,114.94,220616,,,A*6D,51.5029869079,0.0066100001,12:37:19,22/6/2016,14,36,42.09,332,26.66,514.74,0,6
$GPRMC,123720.000,A,5130.1792,N,00000.3972,E,2.07,115.10,220616,,,A*6E,51.5029869079,0.0066200008,12:37:20,22/6/2016,14,40,39.69,356,26.66,516.69,0,6
$GPRMC,123721.000,A,5130.1788,N,00000.3978,E,2.20,114.77,220616,,,A*6B,51.5029792785,0.0066300005,12:37:21,22/6/2016,15,43,37.38,403,27.64,517.61,0,6
$GPRMC,123722.000,A,5130.1788,N,00000.3985,E,1.82,113.97,220616,,,A*68,51.5029792785,0.0066415996,12:37:22,22/6/2016,15,27,39.33,357,27.15,514.33,0,6
$GPRMC,123723.000,A,5130.1784,N,00000.3994,E,2.40,113.08,220616,,,A*6E,51.5029716491,0.0066565999,12:37:23,22/6/2016,15,34,37.76,342,26.66,516.01,0,6
$GPRMC,123724.000,A,5130.1791,N,00000.4001,E,1.51,103.00,220616,,,A*65,51.5029869079,0.0066683001,12:37:24,22/6/2016,14,36,44.59,309,26.66,518.21,0,6
$GPRMC,123725.000,A,5130.1786,N,00000.4008,E,1.91,107.89,220616,,,A*62,51.5029792785,0.0066799998,12:37:25,22/6/2016,14,32,39.61,342,27.15,512.88,0,6
$GPRMC,123726.000,A,5130.1795,N,00000.4013,E,1.31,91.29,220616,,,A*57,51.5029945373,0.0066882996,12:37:26,22/6/2016,14,35,43.33,401,27.15,517.45,0,6
$GPRMC,123727.000,A,5130.1816,N,00000.4017,E,1.45,46.09,220616,,,A*5D,51.5030288696,0.0066950011,12:37:27,22/6/2016,14,40,43.72,339,27.15,518.76,0,6
$GPRMC,123728.000,A,5130.1815,N,00000.4018,E,1.41,47.22,220616,,,A*52,51.5030288696,0.0066965999,12:37:28,22/6/2016,14,49,41.59,299,27.64,515.87,0,6
$GPRMC,123729.000,A,5130.1824,N,00000.4026,E,2.08,54.52,220616,,,A*57,51.5030441284,0.0067100000,12:37:29,22/6/2016,15,34,42.48,329,27.64,516.24,0,6
$GPRMC,123730.000,A,5130.1833,N,00000.4035,E,2.29,52.98,220616,,,A*58,51.5030517578,0.0067250003,12:37:30,22/6/2016,14,41,39.98,314,26.66,514.87,0,6
$GPRMC,123731.000,A,5130.1853,N,00000.4049,E,3.15,49.63,220616,,,A*54,51.5030860900,0.0067483005,12:37:31,22/6/2016,15,38,40.52,295,26.66,514.03,0,6
$GPRMC,123732.000,A,5130.1865,N,00000.4062,E,3.38,48.51,220616,,,A*54,51.5031089782,0.0067700004,12:37:32,22/6/2016,15,46,42.71,313,27.15,515.88,0,6
$GPRMC,123733.000,A,5130.1876,N,00000.4072,E,3.05,39.76,220616,,,A*5B,51.5031242370,0.0067866001,12:37:33,22/6/2016,14,43,38.53,342,26.66,514.36,0,6
$GPRMC,123734.000,A,5130.1891,N,00000.4079,E,3.07,33.09,220616,,,A*5E,51.5031509399,0.0067983002,12:37:34,22/6/2016,14,33,40.96,319,27.15,514.39,0,6
$GPRMC,123735.000,A,5130.1880,N,00000.4084,E,2.60,46.51,220616,,,A*52,51.5031318664,0.0068066000,12:37:35,22/6/2016,14,36,41.54,317,27.15,514.30,0,6
$GPRMC,123736.000,A,5130.1887,N,00000.4091,E,2.40,44.48,220616,,,A*5A,51.5031394958,0.0068183002,12:37:36,22/6/2016,14,29,41.75,337,26.66,519.15,0,6
$GPRMC,123737.000,V,,,,,2.99,49.35,220616,,,N*76,51.5031394958,0.0068183002,12:37:37,22/6/2016,14,39,41.28,314,27.15,515.35,0,6
$GPRMC,123738.000,V,,,,,3.54,57.07,220616,,,N*77,51.5031394958,0.0068183002,12:37:38,22/6/2016,14,72,38.97,330,27.15,514.19,0,6
$GPRMC,123739.000,V,,,,,3.61,21.42,220616,,,N*70,51.5031394958,0.0068183002,12:37:39,22/6/2016,14,60,44.98,343,26.66,516.08,0,6
